Timestamp,LastSenior,LastSenior01,CorrespondingCurrent,CorrespondingCurrent01,CorrespondingBest,CorrespondingBest01,CVStatement,CVStatement01,PrimaryResearch,PrimaryResearch01,BasicApplied,BasicApplied01,Interdisciplinary,Inter01,YearssincePhD,PhD01,WhereLive,WhereLive01,CurrentDept,Dept01
4/7/16 13:59,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,No,1,Ecology (primarily field-based),1,Applied,2,Rarely,2,10-Jun,3,Europe,4,A Natural Resources department (or similar),3
4/7/16 16:21,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Rarely,2,10-Jun,3,Europe,4,A Natural Resources department (or similar),3
4/6/16 7:04,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be whichever person uploaded the files (usually the first author),3,"I have never seen this, but would probably not pay attention to it",2,Biology other than EEB,6,Applied,2,Sometimes,3,10-Jun,3,Europe,4,A Natural Resources department (or similar),3
4/7/16 10:06,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Sometimes,3,10-Jun,3,Europe,4,A Natural Resources department (or similar),3
4/8/16 13:11,No,1,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Sometimes,3,10-Jun,3,Europe,4,A Natural Resources department (or similar),3
4/6/16 9:38,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,10-Jun,3,Europe,4,A Natural Resources department (or similar),3
4/6/16 8:01,No,1,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Always,5,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/14/16 1:41,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Always,5,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/6/16 12:03,"It depends, but probably no",2,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,No,1,Ecology (primarily computational-based),3,Basic,1,Always,5,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/6/16 10:38,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Often,4,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/11/16 2:02,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,No,1,Outside biology,7,Applied,2,Often,4,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/6/16 16:46,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Rarely,2,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/6/16 13:13,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Rarely,2,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/8/16 9:33,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Ecology (primarily computational-based),3,Applied,2,Sometimes,3,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/6/16 9:19,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Sometimes,3,15-Nov,4,Europe,4,A Natural Resources department (or similar),3
4/6/16 16:14,No,1,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Outside biology,7,Basic,1,Often,4,>20,6,Europe,4,A Natural Resources department (or similar),3
4/6/16 17:27,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Rarely,2,>20,6,Europe,4,A Natural Resources department (or similar),3
4/6/16 10:08,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Often,4,0 (current students should choose this),1,Europe,4,A Natural Resources department (or similar),3
4/10/16 17:01,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Often,4,0 (current students should choose this),1,Europe,4,A Natural Resources department (or similar),3
4/8/16 9:20,No,1,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Basic,1,Rarely,2,0 (current students should choose this),1,Europe,4,A Natural Resources department (or similar),3
4/9/16 0:07,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Rarely,2,0 (current students should choose this),1,Europe,4,A Natural Resources department (or similar),3
4/7/16 9:22,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Sometimes,3,0 (current students should choose this),1,Europe,4,A Natural Resources department (or similar),3
4/7/16 11:40,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,0 (current students should choose this),1,Europe,4,A Natural Resources department (or similar),3
4/8/16 9:34,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Often,4,16-20,5,Europe,4,A Natural Resources department (or similar),3
4/11/16 3:09,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,,.,Ecology (primarily field-based),1,Applied,2,Sometimes,3,16-20,5,Europe,4,A Natural Resources department (or similar),3
4/11/16 3:18,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Basic,1,Sometimes,3,16-20,5,Europe,4,A Natural Resources department (or similar),3
4/6/16 12:09,"Not sure, but probably no",3,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Basic,1,Always,5,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/20/16 9:57,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Evolutionary biology (primarily molecular),4,Basic,1,Always,5,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/8/16 23:23,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Never,1,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 11:31,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Never,1,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 18:34,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily computational-based),3,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/9/16 13:47,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 20:43,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,No,1,Ecology (primarily computational-based),3,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 9:44,"It depends, but probably yes",5,The corresponding author is usually the senior author,4,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 14:46,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/8/16 21:36,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 13:09,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/9/16 18:29,Yes,6,The corresponding author is the person with the most stable contact info and/or internet access,2,The corresponding author should be the person with the most stable contact info and/or internet access,2,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/8/16 11:27,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 12:13,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably not pay attention to it",2,"Ecology (primarily wet-lab based, including molecular ecology)",2,Applied,2,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 11:58,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Ecology (primarily computational-based),3,Basic,1,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 8:35,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Ecology (primarily computational-based),3,Basic,1,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/13/16 23:51,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/14/16 0:18,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Basic,1,Often,4,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 16:43,"It depends, but probably no",2,The corresponding author is usually the senior author,4,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/13/16 18:24,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 10:19,"It depends, but probably yes",5,The corresponding author is the person with the most stable contact info and/or internet access,2,The corresponding author should be the person with the most stable contact info and/or internet access,2,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 11:02,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/8/16 19:55,Yes,6,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 9:39,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 7:29,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 8:43,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 11:17,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,No,1,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 10:13,No,1,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,No,1,Ecology (primarily field-based),1,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/8/16 10:03,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,,.,"Ecology (primarily wet-lab based, including molecular ecology)",2,Applied,2,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 17:40,"It depends, but probably yes",5,The corresponding author is usually the senior author,4,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Biology other than EEB,6,Basic,1,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/7/16 8:53,No,1,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Basic,1,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 10:34,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 7:06,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily organismal),5,Basic,1,Rarely,2,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 20:38,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 10:22,"It depends, but probably no",2,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 12:32,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 9:44,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/7/16 21:55,"Not sure, but probably yes",4,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 8:46,"It depends, but probably yes",5,The corresponding author is the person with the most stable contact info and/or internet access,2,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 23:15,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/8/16 6:21,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/11/16 11:50,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Basic,1,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 11:01,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Basic,1,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 12:36,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/11/16 18:10,No,1,The corresponding author is usually the senior author,4,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,No,1,Ecology (primarily field-based),1,Basic,1,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 8:21,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Ecology (primarily field-based),1,Basic,1,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 15:46,"It depends, but probably no",2,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be whichever person uploaded the files (usually the first author),3,Yes,4,Ecology (primarily field-based),1,Basic,1,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/6/16 10:47,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,,.,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Sometimes,3,5-Jan,2,North America,5,A Natural Resources department (or similar),3
4/7/16 9:56,Yes,6,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Outside biology,7,Applied,2,Always,5,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/6/16 7:12,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Always,5,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/8/16 1:17,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily computational-based),3,Applied,2,Often,4,10-Jun,3,North America,5,A Natural Resources department (or similar),3
4/20/16 10:03,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily computational-based),3,Applied,2,Often,4,10-Jun,3,North America,5,A Natural Resources department (or similar),3
